Ensembl ID;Genes;Transcript Start;Transcript End;Chromosome;CCDS.ID;RefSeq
ENSMUST00000119945;Mrps10;47368891;47378681;17;CCDS50129;NM_001146212
ENSMUST00000119953;Rsl1d1;11192970;11203331;16;CCDS49763;NM_025546
ENSMUST00000119954;Pcf11;92643543;92669934;7;CCDS52311;NM_029078
ENSMUST00000119968;Mrpl24;87919506;87923662;3;CCDS38477;
ENSMUST00000120129;Prr14l;32789820;32854256;5;CCDS19195;NM_194340
ENSMUST00000120194;Fam104a;113661319;113684155;11;CCDS25600;NM_138598
ENSMUST00000120267;Atg16l2;101285321;101302088;7;CCDS52329;NM_001111111
ENSMUST00000120276;Brd4;32204910;32284109;17;CCDS37554;NM_198094
ENSMUST00000120381;Stt3a;36729344;36767679;9;CCDS52768;NM_008408
ENSMUST00000120498;Ythdc1;86804233;86836659;5;CCDS84898;NM_001347375
ENSMUST00000120580;Prpf39;65036333;65063386;12;CCDS25939;NM_177806
ENSMUST00000120722;2610002M06Rik;107782751;107816334;X;CCDS53171;NM_025921
ENSMUST00000121705;Stx4a;127841968;127849000;7;CCDS21880;
ENSMUST00000121886;Zfp868;69610857;69625548;8;CCDS22347;"NM_001045553; NM_172754"
ENSMUST00000122026;Lias;65391497;65409207;5;CCDS19307;NM_024471
ENSMUST00000122038;Wdr12;60076868;60098146;1;CCDS14988;NM_001199061
ENSMUST00000122110;Usp5;124815038;124829435;6;CCDS85157;NM_001326594
ENSMUST00000122202;Snrpa;27187007;27196245;7;CCDS21014;
ENSMUST00000122255;Crtc3;80586627;80688877;7;CCDS21398;NM_173863
ENSMUST00000123491;Dnal1;84114366;84143517;12;CCDS26039;"NM_001346528; NM_028821"
ENSMUST00000124488;Trdmt1;13509014;13544668;2;CCDS15695;NM_010067
ENSMUST00000125107;0610037L13Rik;107889899;107897802;4;CCDS18442;NM_028754
ENSMUST00000125763;Zfp407;84207701;84589504;18;CCDS50338;NM_001033341
ENSMUST00000126071;Faf2;54621784;54664063;13;CCDS36668;NM_178397
ENSMUST00000126865;Sik3;46012820;46224194;9;CCDS23140;NM_027498
ENSMUST00000127348;Gatb;85574119;85655622;3;CCDS17441;NM_144896
ENSMUST00000127698;Tbpl1;22703879;22731447;10;CCDS23730;NM_011603
ENSMUST00000128187;Hnrnpdl;100033577;100039222;5;CCDS19460;NM_016690
ENSMUST00000128302;Smyd3;178951960;179518034;1;CCDS15560;NM_027188
ENSMUST00000128616;Malsu1;49073795;49086751;6;CCDS51768;NM_029353
ENSMUST00000128757;Mpv17l;13903161;13949619;16;CCDS79423;NM_001289562
ENSMUST00000128764;Sap18;57798180;57806638;14;CCDS27159;NM_009119
ENSMUST00000129449;Tmem170b;41606216;41641355;13;CCDS49248;NM_001163572
ENSMUST00000129820;Lsm11;45928269;45944935;11;CCDS36131;NM_028185
ENSMUST00000130216;Srsf3;29032628;29043373;17;CCDS28590;NM_013663
ENSMUST00000130325;Lsm6;78804865;78821140;8;CCDS40396;NM_001191004
ENSMUST00000130411;Srsf6;162931528;162937121;2;CCDS17002;NM_026499
ENSMUST00000130451;Erp29;121440824;121452506;5;CCDS19634;NM_026129
ENSMUST00000130491;Cebpg;35046422;35056573;7;CCDS21144;NM_009884
ENSMUST00000130643;Srpk1;28587648;28622709;17;CCDS37531;NM_016795
ENSMUST00000130911;Nfyb;82748701;82764144;10;CCDS48654;NM_010914
ENSMUST00000131656;Coa7;108328140;108341544;4;CCDS18449;NM_027250
ENSMUST00000132253;Ost4;30905885;30907788;5;CCDS39049;NM_024460
ENSMUST00000132484;Spopl;23506220;23572104;2;CCDS15730;"NM_001165998; NM_029773; NM_001165997"
ENSMUST00000133181;Cdc23;34631683;34651735;18;CCDS29132;NM_178347
ENSMUST00000134115;Cnih4;181150931;181168994;1;CCDS15582;NM_030131
ENSMUST00000134433;Azi2;118040579;118060484;9;CCDS52959;"NM_001048146; NM_001286507"
ENSMUST00000135402;Bbip1;53929861;53944627;19;CCDS57147;"NM_001195348; NM_001195338"
ENSMUST00000135680;Mrps14;160195215;160202170;1;CCDS15405;NM_025474
ENSMUST00000135941;Pfdn2;171345670;171359254;1;CCDS15491;"NM_011070; NM_001360825"
ENSMUST00000136008;Ergic2;148179079;148212374;6;CCDS20708;"NM_001286560; NM_026168"
ENSMUST00000137116;Utp23;51877429;51884614;15;CCDS27462;NM_030132
ENSMUST00000137170;Lin52;84451422;84531573;12;CCDS49110;NM_173756
ENSMUST00000138703;Pfkp;6579768;6648777;13;CCDS26230;NM_019703
ENSMUST00000138762;Cep350;155844964;155973255;1;CCDS48400;NM_001039184
ENSMUST00000138880;Nol12;78934933;78943638;15;CCDS27629;NM_133800
ENSMUST00000139049;Prps1l3;57230412;57239882;12;CCDS56839;NM_001037746
ENSMUST00000139122;Smim14;65446844;65493400;5;CCDS19309;NM_133697
ENSMUST00000139167;Gatc;115333239;115341178;5;CCDS19588;NM_029645
ENSMUST00000140438;Mrps25;92169525;92184033;6;CCDS20373;NM_025578
ENSMUST00000140901;Fzr1;81366222;81378516;10;CCDS24057;NM_019757
ENSMUST00000140991;Sap30bp;115933282;115966725;11;CCDS25651;NM_020483
ENSMUST00000141112;AU022252;119219842;119232712;4;CCDS18575;NM_001012400
ENSMUST00000141116;Taf10;105739393;105744361;7;CCDS21660;NM_020024
ENSMUST00000141235;Zbtb8os;129335695;129349871;4;CCDS18689;NM_025970
ENSMUST00000141755;Mettl16;74770830;74828525;11;CCDS25036;NM_026197
ENSMUST00000142029;Smim12;127243784;127247809;4;CCDS38883;NM_030252
ENSMUST00000142407;Ube2k;65537233;65598988;5;CCDS39098;NM_016786
ENSMUST00000142739;Nlk;78567168;78697373;11;CCDS25113;NM_008702
ENSMUST00000143219;Pitpna;75588097;75628804;11;CCDS25052;NM_008850
ENSMUST00000143400;Asb8;98134637;98165625;15;CCDS27787;NM_001170711
ENSMUST00000143467;Plgrkt;29348599;29361970;19;CCDS29734;NM_026362
ENSMUST00000143517;Map2k2;81105915;81124697;10;CCDS24044;"NM_023138; NM_001347144"
ENSMUST00000143842;Gpatch8;102475915;102556199;11;CCDS48944;NM_001159492
ENSMUST00000143850;Derl2;71007442;71019303;11;CCDS24972;"NM_033562; NM_001291148"
ENSMUST00000144326;Ranbp9;43402675;43481282;13;CCDS49252;NM_019930
ENSMUST00000144843;Slain2;72914304;72978829;5;CCDS51517;NM_001113423
ENSMUST00000145634;Hdhd2;76944144;76971405;18;CCDS37863;
ENSMUST00000145693;Fbxl3;103081034;103098999;14;CCDS27315;
ENSMUST00000145903;Rabepk;34777556;34799912;2;CCDS15951;NM_145522
ENSMUST00000145963;Txnl4a;80206795;80225855;18;CCDS29365;NM_025299
ENSMUST00000146088;Ttc38;85832306;85858822;15;CCDS27724;NM_001033337
ENSMUST00000146409;Slc26a2;61192919;61211612;18;CCDS29282;NM_007885
ENSMUST00000146444;Tab2;7905653;7956230;10;CCDS23691;NM_138667
ENSMUST00000146590;Dnajb12;59879575;59899296;10;CCDS23867;
ENSMUST00000146598;Ufm1;53853376;53863830;3;CCDS38430;NM_026435
ENSMUST00000146623;Gpd1l;114899341;114933987;9;CCDS23598;NM_175380
ENSMUST00000147148;Smim20;53267138;53278540;5;CCDS51502;NM_001145433
ENSMUST00000147545;Ccdc6;70097121;70193200;10;CCDS48591;NM_001111121
ENSMUST00000147563;Zdhhc3;123072310;123113205;9;CCDS23654;NM_026917
ENSMUST00000148235;Cmc2;116888685;116921455;8;CCDS40489;NM_026844
ENSMUST00000148633;Sri;8056527;8069151;5;CCDS39009;NM_001080974
ENSMUST00000149405;BC004004;29274075;29301529;17;CCDS28594;
ENSMUST00000149565;Agpat5;18846277;18891361;8;CCDS22126;NM_026792
ENSMUST00000149884;Snapin;90488034;90491033;3;CCDS17531;NM_133854
ENSMUST00000150268;Plrg1;83055522;83072355;3;CCDS17433;NM_016784
ENSMUST00000151287;Tcp1;12916382;12925067;17;CCDS28397;NM_013686
ENSMUST00000151786;Prkrip1;136178127;136198963;5;CCDS19754;NM_025774
ENSMUST00000152080;Slc35e1;72480641;72492614;8;CCDS22415;NM_177766
ENSMUST00000152233;Ankzf1;75192160;75199387;1;CCDS56632;NM_026187
ENSMUST00000152954;Hars2;36783008;36792562;18;CCDS29165;NM_080636
ENSMUST00000153128;Cnnm4;36471620;36508764;1;CCDS14879;NM_033570
ENSMUST00000153183;Tbl2;135149657;135165760;5;CCDS19735;NM_013763
ENSMUST00000153360;Ino80c;24104757;24121953;18;CCDS29099;NM_172625
ENSMUST00000153609;Snrpa1;66060338;66074587;7;CCDS21342;NM_021336
ENSMUST00000153892;Sumo2;115523102;115536276;11;CCDS36374;NM_133354
ENSMUST00000154032;Spryd3;102116528;102136234;15;CCDS49738;NM_001033277
ENSMUST00000154241;Mpv17;31140654;31154251;5;CCDS19175;NM_008622
ENSMUST00000154460;Ap3m1;21031442;21052450;14;CCDS26861;NM_018829
ENSMUST00000154617;Rps6kb1;86498871;86544805;11;CCDS48875;"NM_001114334; NM_001363162"
ENSMUST00000154689;Meaf6;125085134;125113238;4;CCDS71467;NM_001290701
ENSMUST00000155671;Vps29;122354369;122364984;5;CCDS39256;"NM_001359226; NM_019780; NM_001347453"
ENSMUST00000155672;Ppp2r2d;138846595;138883054;7;CCDS85447;
ENSMUST00000155676;Ubl4a;74365718;74368673;X;CCDS30230;NM_145405
ENSMUST00000155901;Cnot6l;96070333;96161990;5;CCDS19448;"NM_001285511; NM_001285514; NM_144910"
ENSMUST00000155998;Ankfy1;72690006;72772146;11;CCDS24989;NM_009671
ENSMUST00000156481;Med28;45520229;45529276;5;CCDS19275;NM_025895
ENSMUST00000156687;Plekhb2;34849976;34873956;1;CCDS78558;NM_175421
ENSMUST00000159109;Zfp609;65692391;65827564;9;CCDS23297;NM_172536
ENSMUST00000159692;Ermp1;29608214;29648415;19;CCDS37952;NM_001081213
ENSMUST00000159899;Pigk;152714100;152789026;3;CCDS17919;NM_025662
ENSMUST00000159917;Pcmt1;7629381;7663303;10;CCDS23687;NM_008786
ENSMUST00000160289;Nsmce4a;130532526;130547381;7;CCDS52415;NM_001162855
ENSMUST00000160352;Tmem33;67260697;67291461;5;CCDS51511;NM_030108
ENSMUST00000160583;Ubn2;38433950;38512763;6;CCDS39461;NM_177185
ENSMUST00000160597;Opa1;29579334;29654884;16;CCDS28096;NM_133752
ENSMUST00000160959;Commd2;57644349;57651715;3;CCDS17362;NM_175095
ENSMUST00000161204;Rdh11;79174337;79192293;12;CCDS36480;NM_021557
ENSMUST00000161286;Tra2b;22244549;22266005;16;CCDS37297;"NM_001330554; NM_009186"
ENSMUST00000161445;Ppp3cb;20499868;20546547;14;CCDS79266;NM_001310426
ENSMUST00000161448;Zfp316;143249697;143270022;5;CCDS19838;NM_017467
ENSMUST00000161538;Luc7l2;38551465;38606367;6;CCDS51751;NM_001170849
ENSMUST00000161592;Eapp;54670340;54695881;12;CCDS25910;NM_025456
ENSMUST00000161609;Rc3h1;160906418;160974978;1;CCDS15410;NM_001024952
ENSMUST00000162031;Txndc9;37985189;37997315;1;CCDS14898;NM_172054
ENSMUST00000162175;Exoc5;49004090;49066653;14;CCDS49474;NM_207214
ENSMUST00000162364;Mob4;55131231;55154899;1;CCDS14960;NM_025283
ENSMUST00000162372;Slc30a9;67306955;67358443;5;CCDS39103;NM_178651
ENSMUST00000162512;Gtpbp8;44736768;44746363;16;CCDS28188;NM_025332
ENSMUST00000162594;Bud31;145140362;145148078;5;CCDS80463;NM_001310771
ENSMUST00000162645;Zmiz1;25459224;25666743;14;CCDS26873;NM_183208
ENSMUST00000162819;Wdr26;181173228;181211978;1;CCDS15583;NM_145514
ENSMUST00000163048;Krr1;111972664;111988432;10;CCDS24168;NM_178610
ENSMUST00000163193;Hlcs;94128884;94313563;16;CCDS28346;NM_001360045
ENSMUST00000163242;Atxn10;85336245;85463212;15;CCDS37170;NM_016843
ENSMUST00000163329;Ubl7;57910986;57929968;9;CCDS23234;NM_001122873
ENSMUST00000163392;3830406C13Rik;12284173;12303231;14;CCDS26817;"NM_001284383; NM_001284386; NM_178141"
ENSMUST00000163419;Scaf4;90228951;90284308;16;CCDS84260;
ENSMUST00000163558;Ndufaf2;108052589;108158623;13;CCDS49357;NM_001127346
ENSMUST00000163643;Eps15l1;72340999;72421460;8;CCDS52597;NM_007944
ENSMUST00000163666;Eif4a1;69666936;69672317;11;CCDS24904;"NM_144958; NM_001159375"
ENSMUST00000163717;Rnps1;24414675;24425895;17;CCDS37488;NM_009070
ENSMUST00000163754;Xpnpep3;81400138;81457482;15;CCDS84182;NM_001347075
ENSMUST00000163765;Nup155;8109273;8161247;15;CCDS37034;NM_133227
ENSMUST00000163968;Dhx34;16197221;16222032;7;CCDS39783;NM_027883
ENSMUST00000164079;Taf1d;15306264;15311798;9;CCDS52726;NM_027261
ENSMUST00000164099;Snx19;30427108;30466726;9;CCDS22944;NM_028874
ENSMUST00000164259;Os9;127095652;127121131;10;CCDS48713;NM_001171026
ENSMUST00000165017;Nolc1;46075863;46085528;19;CCDS38006;NM_001039352
ENSMUST00000165123;Csnk1a1;61555274;61590061;18;CCDS37838;NM_146087
ENSMUST00000165199;Arsa;89472476;89477425;15;CCDS27753;NM_009713
ENSMUST00000165242;Eefsec;88257334;88446539;6;CCDS20335;NM_023060
ENSMUST00000165307;Anp32e;95929246;95947390;3;CCDS17626;NM_023210
ENSMUST00000165443;Nup50;84923411;84942963;15;CCDS27714;NM_016714
ENSMUST00000165460;Whamm;81571292;81596836;7;CCDS52283;NM_001004185
ENSMUST00000165628;Taf5l;123996318;124021397;8;CCDS22767;NM_133966
ENSMUST00000165839;Slc37a4;44398176;44402966;9;CCDS23108;NM_008063
ENSMUST00000165952;Lats1;7681214;7716460;10;CCDS48494;NM_010690
ENSMUST00000165953;Nelfe;34850408;34856372;17;CCDS28662;NM_138580
ENSMUST00000166078;Ash2l;25816870;25840082;8;CCDS40308;
ENSMUST00000166123;Eif5;111538016;111546752;12;CCDS26180;"NM_178041; NM_173363"
ENSMUST00000166172;Abl2;156558987;156649568;1;CCDS48404;NM_001136104
ENSMUST00000166282;Stk35;129800517;129832287;2;CCDS16731;NM_001038635
ENSMUST00000166495;Dnajc1;18213749;18392830;2;CCDS15709;NM_007869
ENSMUST00000166615;Wwp2;107436365;107558595;8;CCDS40467;NM_025830
ENSMUST00000166897;Tomm70a;57121703;57156705;16;CCDS28227;NM_138599
ENSMUST00000166977;Pla2g6;79286228;79328176;15;CCDS27637;NM_001199024
ENSMUST00000167180;Oard1;48410014;48417254;17;CCDS37647;"NM_001289490; NM_001357903; NM_001289491"
ENSMUST00000167264;Gtf2e2;33732042;33777164;8;CCDS22236;NM_026584
ENSMUST00000167290;Smim7;72565188;72571088;8;CCDS40390;NM_172396
ENSMUST00000167316;Zfp655;145231723;145247302;5;CCDS19861;NM_028298
ENSMUST00000167352;Atp6v0e;26676412;26697951;17;CCDS28554;
ENSMUST00000167458;Hbp1;31929383;31950223;12;CCDS25868;NM_177993
ENSMUST00000167513;Slc35b3;38932305;38960529;13;CCDS26466;"NM_001170430; NM_134060"
ENSMUST00000167571;Gspt1;11219292;11254270;16;CCDS49764;NM_001130008
ENSMUST00000167662;Ergic1;26561489;26656931;17;CCDS28553;NM_026170
ENSMUST00000167759;Atxn2l;126491715;126502414;7;CCDS85413;NM_001347658
ENSMUST00000167816;Wdr25;108894272;109028452;12;CCDS49172;NM_177602
ENSMUST00000167861;Cuedc2;46329812;46338660;19;CCDS29876;"NM_024192; NM_001164290"
ENSMUST00000168129;Trappc12;28690628;28750472;12;CCDS25854;NM_001161410
ENSMUST00000168345;Lamtor3;137918526;137928765;3;CCDS51078;NM_019920
ENSMUST00000168529;Cyb5r4;87022014;87077774;9;CCDS40716;NM_024195
ENSMUST00000168584;Glt8d1;31001400;31011990;14;CCDS26904;NM_001165930
ENSMUST00000168645;Phc3;30899371;30969401;3;CCDS17288;NM_153421
ENSMUST00000168779;2210408I21Rik;77135540;77613784;13;CCDS49316;NM_001145676
ENSMUST00000168787;Btbd9;30215524;30576488;17;CCDS28599;"NM_027060; NM_172618"
ENSMUST00000168846;Prkag1;98812797;98831521;15;CCDS49724;NM_016781
ENSMUST00000169172;Tbck;132684144;132841688;3;CCDS51070;NM_001163455
ENSMUST00000169273;Ndst1;60685978;60713389;18;CCDS37834;NM_008306
ENSMUST00000169485;Dhx37;125413858;125434121;5;CCDS19685;NM_203319
ENSMUST00000169536;Zfyve27;42170567;42194590;19;CCDS29825;NM_177319
ENSMUST00000169611;Mut;40934685;40961988;17;CCDS37618;NM_008650
ENSMUST00000169681;Eif4b;102073773;102097173;15;CCDS49737;NM_145625
ENSMUST00000169695;Casc3;98809808;98833806;11;CCDS36302;NM_138660
ENSMUST00000169782;Ankrd10;11611583;11635757;8;CCDS52479;NM_001167967
ENSMUST00000169860;Morf4l1;90091665;90114774;9;CCDS52885;"NM_001326287; NM_024431"
ENSMUST00000170000;Rbm7;48488701;48495297;9;CCDS23155;"NM_001326355; NM_144948; NM_001326356"
ENSMUST00000170202;Guk1;59183875;59191952;11;CCDS24762;NM_008193
ENSMUST00000170242;Myo9b;71272714;71360712;8;CCDS52580;NM_001142322
ENSMUST00000170382;Lsm5;56701063;56704692;6;CCDS51788;NM_025520
ENSMUST00000170489;Ddx6;44604892;44640731;9;CCDS23116;"NM_001110826; NM_001357702; NM_001357703"
ENSMUST00000170693;Ube2d2a;35771558;35807168;18;CCDS50254;NM_019912
ENSMUST00000170757;C2cd2;97855209;97922633;16;CCDS28361;NM_174847
ENSMUST00000170759;Gpatch11;78835589;78848308;17;CCDS28979;NM_181649
ENSMUST00000170795;Mcm3ap;76468927;76515857;10;CCDS23947;NM_019434
ENSMUST00000170836;Psma2;14613240;14627636;13;CCDS36602;NM_008944
ENSMUST00000170883;Hdlbp;93405940;93478801;1;CCDS15189;"NM_133808; NM_001357556"
ENSMUST00000171071;Zfp236;82593593;82692883;18;CCDS50337;NM_177832
ENSMUST00000171165;Ube2f;91250337;91290337;1;CCDS48322;
ENSMUST00000171300;Sumf2;129846986;129864050;5;CCDS19700;NM_026445
ENSMUST00000171436;Pacsin2;83375607;83464606;15;CCDS27701;"NM_001358641; NM_001159509"
ENSMUST00000171461;Rnf14;38296805;38317836;18;CCDS29200;NM_001164621
ENSMUST00000171597;Nif3l1;58447631;58462266;1;CCDS14973;NM_022988
ENSMUST00000171683;Cdadc1;59567729;59597944;14;CCDS49515;NM_001168536
ENSMUST00000171975;Arih1;59388258;59486614;9;CCDS52817;NM_019927
ENSMUST00000172035;Gemin5;58120002;58168539;11;CCDS48802;NM_001166669
ENSMUST00000172107;St13;81363669;81400043;15;CCDS27667;NM_133726
ENSMUST00000172132;Tpi1;124810586;124814296;6;CCDS20530;NM_009415
ENSMUST00000172142;Nisch;31183313;31206826;14;CCDS84107;NM_001347583
ENSMUST00000172272;Ddx46;55635027;55681256;13;CCDS70464;NM_001282055
ENSMUST00000172298;Rab11a;64715299;64737758;9;CCDS23282;NM_017382
ENSMUST00000172314;Hbp1;31926254;31950535;12;CCDS25867;NM_153198
ENSMUST00000172332;Ccdc71l;32378704;32382943;12;CCDS49047;NM_001162903
ENSMUST00000172387;Mrpl13;55534094;55557748;15;CCDS27477;NM_026759
ENSMUST00000172429;Prr3;35972541;35978971;17;CCDS70807;"NM_001282012; NM_001282024; NM_001282013"
ENSMUST00000172450;Pafah1b2;45962859;45985051;9;CCDS23139;NM_008775
ENSMUST00000172767;March2;33691515;33718670;17;CCDS57064;NM_001252480
ENSMUST00000173078;Otud4;79639618;79677724;8;CCDS57625;NM_001256033
ENSMUST00000173246;Jarid2;44731271;44921643;13;CCDS36646;NM_001205043
ENSMUST00000173341;Gtf2i;134237839;134314720;5;CCDS57387;NM_001080749
ENSMUST00000173801;Syncrip;88455578;88482555;9;CCDS57686;NM_019666
ENSMUST00000173867;Cct4;22990519;23003780;11;CCDS24474;NM_009837
ENSMUST00000173938;Psmd11;80428623;80471909;11;CCDS25133;
ENSMUST00000174008;Smarca4;21616264;21703366;9;CCDS57662;NM_001174079
ENSMUST00000174252;Scyl2;89638721;89686285;10;CCDS36027;"NM_198021; NM_001358843"
ENSMUST00000174651;Gm20604;102741732;102758672;12;CCDS49147;NM_001142939
ENSMUST00000175765;Tirap;35184551;35200291;9;CCDS40575;NM_001177845
ENSMUST00000176047;Atpaf1;115784814;115812314;4;CCDS18496;NM_181040
ENSMUST00000176274;Cyhr1;76646927;76656920;15;CCDS70643;NM_001276321
ENSMUST00000176686;Cpsf6;117349039;117376973;10;CCDS78898;NM_001310609
ENSMUST00000177236;Rnf141;110813531;110844457;7;CCDS40086;NM_025999
ENSMUST00000177371;Asap1;64086857;64312673;15;CCDS70631;NM_001276462
ENSMUST00000177754;Dnmt1;20907209;20959888;9;CCDS57653;NM_001199432
ENSMUST00000177962;Bcap29;31590967;31634635;12;CCDS25864;NM_001164090
ENSMUST00000178385;Zfand6;84615054;84679392;7;CCDS21419;NM_001360580
ENSMUST00000178627;Ube2f;91250319;91286025;1;CCDS48322;NM_026454
ENSMUST00000178636;Larp1;58009064;58062034;11;CCDS56771;NM_028451
ENSMUST00000179139;Ptrhd1;4234027;4239950;12;CCDS56829;NM_001204912
ENSMUST00000179343;Purb;6467599;6475917;11;CCDS24420;NM_011221
ENSMUST00000179395;Trip4;65828930;65908794;9;CCDS52838;
ENSMUST00000179857;Tomm20;126930667;126945840;8;CCDS22786;NM_024214
ENSMUST00000179865;Canx;50293961;50325673;11;CCDS24633;"NM_001110499; NM_007597; NM_001110500"
ENSMUST00000179996;Zfp994;22197265;22225616;17;CCDS57054;NM_001205095
ENSMUST00000180036;Oaz1;80826686;80829290;10;CCDS56736;"NM_001301034; NM_008753"
ENSMUST00000180077;Cebpzos;78916500;78920306;17;CCDS50183;NM_001177402
ENSMUST00000180095;Mlf2;124931432;124936145;6;CCDS20538;"NM_001170341; NM_145385"
ENSMUST00000180159;Polr2k;36174010;36177007;15;CCDS56980;NM_023127
ENSMUST00000180248;Rbm4;4784293;4793901;19;CCDS29436;"NM_009032; NM_001290122; NM_001290123"
ENSMUST00000180611;Dmxl1;49832670;49964254;18;CCDS37816;NM_001081371
ENSMUST00000180614;Pramef8;143412987;143421091;CHR_MG4136_PATCH;CCDS38944;
ENSMUST00000181329;Rad9a;4195195;4201635;CHR_MG153_PATCH;CCDS29422;NM_011237
ENSMUST00000181767;Zfp87;67515781;67526177;13;CCDS59588;NM_133228
ENSMUST00000181892;Zfp748;67538641;67553830;13;CCDS59589;NM_001035231
ENSMUST00000181969;Ndfip2;105258573;105309298;14;CCDS49560;"NM_029561; NM_001190989"
ENSMUST00000182898;Anapc16;59987409;60003135;10;CCDS23869;NM_025514
ENSMUST00000183146;Rnf113a2;84417196;84418578;12;CCDS59575;NM_025525
ENSMUST00000183528;Ranbp1;18239784;18248732;CHR_MG3833_MG4220_PATCH;CCDS37280;NM_011239
ENSMUST00000183742;Mrps23;88204388;88211507;CHR_MG3829_PATCH;CCDS25227;"NM_001291270; NM_024174"
ENSMUST00000183946;Swi5;32278816;32288068;2;CCDS50566;NM_175190
ENSMUST00000183959;Vezf1;88068279;88084729;CHR_MG3829_PATCH;CCDS48880;NM_016686
ENSMUST00000184775;Pot1b;55651923;55712550;CHR_MG4222_MG3908_PATCH;CCDS50147;NM_028370
ENSMUST00000184970;Nxf1;8757107;8770907;19;CCDS70930;NM_001276704
ENSMUST00000187978;Carf;60105344;60153953;1;CCDS14989;"NM_139150; NM_001285463"
ENSMUST00000188090;Mdm4;132986220;133025416;1;CCDS15290;"NM_001302803; NM_001302804"
ENSMUST00000188313;Tpp2;43934015;44003000;1;CCDS78577;NM_001310540
ENSMUST00000188685;Zfp709;71882019;71895727;8;CCDS80897;NM_145624
ENSMUST00000192144;0610030E20Rik;72347333;72353147;CHR_MG184_PATCH;CCDS51808;NM_026696
ENSMUST00000192937;Tigd5;75909735;75914535;15;CCDS79379;NM_178646
ENSMUST00000193254;Apeh;108085413;108094606;9;CCDS52923;NM_146226
ENSMUST00000193334;Mat2a;72432798;72439557;CHR_MG184_PATCH;CCDS39515;NM_145569
ENSMUST00000193449;Usp39;72318677;72345183;CHR_MG184_PATCH;CCDS20238;NM_138592
ENSMUST00000193491;Srsf1;88047718;88051490;CHR_MG3829_PATCH;CCDS36274;NM_001078167
ENSMUST00000193509;Rnf181;72359713;72362431;CHR_MG184_PATCH;CCDS20240;"NM_001331173; NM_001331170; NM_025607"
ENSMUST00000193734;Tbl1xr1;22076652;22216594;3;CCDS17266;
ENSMUST00000194207;Ggcx;72414307;72430711;CHR_MG184_PATCH;CCDS20242;NM_019802
ENSMUST00000194558;Kpna4;69072221;69127092;3;CCDS17403;NM_008467
ENSMUST00000195014;Ssr2;88579608;88588419;3;CCDS17480;"NM_001356317; NM_001356318"
ENSMUST00000195015;Tmco1;167308378;167330785;1;CCDS15456;NM_001039483
ENSMUST00000196456;Rbm8a;96629940;96633791;3;CCDS51005;NM_001102407
ENSMUST00000197859;Ube2d3;135438565;135468198;3;CCDS38644;"NM_001356596; NM_001356594; NM_001356595; NM_025356"
ENSMUST00000199033;Znhit6;145576205;145604113;3;CCDS84683;
